#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 02 22 22 00  76  8.6 10.1  1.40  7.14  4.45 999 1012.1  27.3  27.4  22.8 99.0 99.00
2007 02 22 23 00  82  9.1 10.6  1.59  7.14  4.33 999 1012.4  26.7  27.4  22.2 99.0 99.00
2007 02 23 00 00  77  8.5  9.8  1.64  7.14  4.32 999 1012.7  26.5  27.3  22.6 99.0 99.00
2007 02 23 01 00  77 10.1 11.4  1.48  7.14  4.17 999 1013.0  26.4  27.3  22.9 99.0 99.00
2007 02 23 02 00  88  7.6  8.7  1.47  5.26  4.21 999 1013.4  26.3  27.2  23.1 99.0 99.00
2007 02 23 03 00 100 10.4 11.8  1.48  7.14  4.39 999 1013.2  26.4  27.2  22.1 99.0 99.00
2007 02 23 04 00  87  9.1 10.9  1.43  7.14  4.26 999 1013.4  26.3  27.2  21.7 99.0 99.00
2007 02 23 05 00  84  8.3  9.5  1.52  5.88  4.37 999 1012.8  26.1  27.2  21.7 99.0 99.00
2007 02 23 06 00  73  7.7  9.3  1.50  7.14  4.43 999 1012.4  26.1  27.2  21.3 99.0 99.00
2007 02 23 07 00  74  8.2  9.9  1.37  7.14  4.40 999 1011.6  26.1  27.2  21.8 99.0 99.00
2007 02 23 08 00  71  8.1  9.3  1.40  7.14  4.47 999 1011.1  25.8  27.2  21.3 99.0 99.00
2007 02 23 09 00  65  8.3 10.0  1.40  6.25  4.33 999 1010.9  26.0  27.2  21.4 99.0 99.00
2007 02 23 10 00  63  9.2 10.7  1.41  5.88  4.44 999 1011.0  26.1  27.2  21.4 99.0 99.00
2007 02 23 11 00  62  9.6 11.1  1.35  6.67  4.26 999 1011.4  26.1  27.2  21.8 99.0 99.00
2007 02 23 12 00  59  9.7 11.1  1.45  7.14  4.25 999 1012.0  26.3  27.2  22.6 99.0 99.00
2007 02 23 13 00  61  9.6 11.4  1.45  5.26  4.20 999 1012.7  26.7  27.2  22.9 99.0 99.00
2007 02 23 14 00  69  9.5 11.5  1.57  5.88  4.34 999 1013.2  26.9  27.3  23.0 99.0 99.00
2007 02 23 15 00  74 10.1 12.1  1.61  7.14  4.33 999 1013.8  27.0  27.3  23.1 99.0 99.00
2007 02 23 16 00  77  9.7 11.3  1.75  5.56  4.36 999 1013.8  27.5  27.3  22.9 99.0 99.00
2007 02 23 17 00  81  9.9 11.5  1.71  6.25  4.03 999 1013.3  27.6  27.4  22.6 99.0 99.00
2007 02 23 18 00  77  8.6 10.0  1.63  5.88  4.06 999 1012.7  27.6  27.4  23.1 99.0 99.00
2007 02 23 19 00  73  9.1 10.6  1.63  5.56  4.25 999 1011.9  27.6  27.4  23.0 99.0 99.00
2007 02 23 20 00  73  8.5 10.2  1.61  6.25  4.21 999 1011.1  27.4  27.4  23.0 99.0 99.00
2007 02 23 21 00  76  8.4  9.7  1.36  6.67  4.24 999 1011.0  27.5  27.4  22.8 99.0 99.00
2007 02 23 22 00  65  7.6  8.7  1.41  5.88  4.21 999 1011.2  27.1  27.4  23.2 99.0 99.00
2007 02 23 23 00  74  9.0 10.1  1.52  6.67  4.02 999 1011.3  26.9  27.4  22.4 99.0 99.00
2007 02 24 00 00  66  9.2 10.9  1.52  6.67  4.18 999 1011.6  26.7  27.3  22.7 99.0 99.00
2007 02 24 01 00  73  9.1 10.7  1.47  6.67  4.30 999 1012.3  26.5  27.3  22.7 99.0 99.00
2007 02 24 02 00  71  8.5  9.9  1.49  6.25  4.52 999 1012.8  26.5  27.3  22.4 99.0 99.00
2007 02 24 03 00  69  8.9 10.0  1.40  5.88  4.48 999 1013.0  26.6  27.3  22.8 99.0 99.00
2007 02 24 04 00  76  9.0 10.5  1.39  6.67  4.36 999 1013.0  26.4  27.3  22.8 99.0 99.00
2007 02 24 05 00  76  9.3 10.9  1.53  6.25  4.51 999 1012.8  26.3  27.2  22.1 99.0 99.00
2007 02 24 06 00  72  8.6 10.5  1.55  6.25  4.71 999 1012.2  26.1  27.2  21.9 99.0 99.00
2007 02 24 07 00  76  8.6  9.9  1.55  6.67  4.65 999 1011.5  26.0  27.2  21.7 99.0 99.00
2007 02 24 08 00  79  8.5 10.7  1.57  6.67  4.75 999 1011.0  25.9  27.2  21.3 99.0 99.00
2007 02 24 09 00  78  8.8 10.2  1.55  6.25  4.72 999 1010.8  26.0  27.2  21.1 99.0 99.00
2007 02 24 10 00  78  8.8 10.6  1.54  6.67  4.82 999 1011.1  26.1  27.2  21.5 99.0 99.00
2007 02 24 11 00  79  9.1 10.6  1.57  6.67  4.84 999 1011.7  26.2  27.1  21.8 99.0 99.00
2007 02 24 12 00  86  9.1 10.6  1.52  7.14  4.73 999 1012.5  26.4  27.1  21.4 99.0 99.00
2007 02 24 13 00  86  9.2 10.6  1.54  7.14  4.65 999 1013.3  26.7  27.1  21.2 99.0 99.00
2007 02 24 14 00  87  8.5 10.1  1.57  6.25  4.69 999 1013.9  26.8  27.1  21.9 99.0 99.00
2007 02 24 15 00  88  8.5 10.0  1.69  6.67  4.92 999 1014.5  27.1  27.2  21.9 99.0 99.00
2007 02 24 16 00  95  8.3  9.9  1.60  6.67  4.41 999 1014.2  27.2  27.2  21.8 99.0 99.00
2007 02 24 17 00  93  8.8 10.2  1.71  6.67  4.41 999 1013.7  27.0  27.2  21.9 99.0 99.00
2007 02 24 18 00  97  8.4  9.6  1.57  5.88  4.68 999 1013.0  27.0  27.3  21.5 99.0 99.00
2007 02 24 19 00  90  8.3  9.8  1.69  6.67  4.98 999 1012.1  27.0  27.3  21.4 99.0 99.00
2007 02 24 20 00  81  8.3  9.3  1.56  6.25  4.86 999 1011.7  27.0  27.3  21.5 99.0 99.00
2007 02 24 21 00  81  8.2  9.5  1.57  6.25  4.84 999 1011.4  27.0  27.3  21.7 99.0 99.00
2007 02 24 22 00  80  8.1  9.4 99.00 99.00 99.00 999 1011.5  27.1  27.2  22.1 99.0 99.00
2007 02 24 23 00  72  9.1 10.8  1.54  7.14  4.70 999 1011.8  26.9  27.2  22.0 99.0 99.00
2007 02 25 00 00  73  9.4 11.1  1.68  6.25  4.20 999 1012.4  26.4  27.2  21.7 99.0 99.00
2007 02 25 01 00  69  9.8 11.6  1.55  6.67  4.35 999 1013.1  26.3  27.1  21.7 99.0 99.00
2007 02 25 02 00  67 10.7 12.8  1.61  6.67  4.77 999 1013.4  26.4  27.1  21.4 99.0 99.00
2007 02 25 03 00  77  9.8 12.3  1.64  6.67  4.80 999 1013.6  26.5  27.1  21.7 99.0 99.00
2007 02 25 04 00  78 10.1 12.7  1.61  6.67  4.85 999 1013.9  26.4  27.1  21.3 99.0 99.00
2007 02 25 05 00  81  9.4 11.9  1.73  6.25  4.90 999 1013.6  26.5  27.1  22.1 99.0 99.00
2007 02 25 06 00  77  9.3 11.6  1.72  6.67  4.96 999 1013.2  26.3  27.1  22.0 99.0 99.00
2007 02 25 07 00  80  8.7 10.8  1.59  6.67  4.87 999 1012.5  26.2  27.1  21.4 99.0 99.00
2007 02 25 08 00  84  8.9 10.4  1.74  6.25  4.99 999 1012.2  26.2  27.1  22.3 99.0 99.00
2007 02 25 09 00  83  9.5 12.1  1.61  6.25  4.80 999 1011.9  26.4  27.1  22.4 99.0 99.00
2007 02 25 10 00  85 10.1 12.1  1.65  5.88  4.86 999 1012.0  26.4  27.1  22.6 99.0 99.00
2007 02 25 11 00  86 10.4 12.3  1.72  6.25  4.91 999 1012.6  26.5  27.1  22.8 99.0 99.00
2007 02 25 12 00  87 10.7 12.5  1.68  5.56  4.89 999 1013.1  26.8  27.1  22.9 99.0 99.00
2007 02 25 13 00  83 10.6 12.9  1.78  5.88  5.04 999 1013.5  27.9  27.1  23.3 99.0 99.00
2007 02 25 14 00  85 11.4 13.4  1.96  6.67  5.16 999 1013.9  28.1  27.1  23.1 99.0 99.00
2007 02 25 15 00  86 10.3 12.4  1.88  6.67  5.04 999 1014.5  28.2  27.1  23.3 99.0 99.00
2007 02 25 16 00  86  9.9 12.1  1.83  6.25  4.63 999 1014.3  28.3  27.1  23.4 99.0 99.00
2007 02 25 17 00  84 10.0 11.7  2.02  5.88  4.73 999 1013.8  27.8  27.1  23.5 99.0 99.00
2007 02 25 18 00  84 10.5 12.0  2.10  6.67  4.77 999 1013.0  27.8  27.2  23.5 99.0 99.00
2007 02 25 19 00  83 10.1 11.7  2.05  6.25  4.87 999 1012.3  28.0  27.2  23.4 99.0 99.00
2007 02 25 20 00  84  8.9 10.5 99.00 99.00 99.00 999 1011.4  28.8  27.2  23.8 99.0 99.00
2007 02 25 21 00  78  9.7 11.5  2.11  6.67  4.72 999 1011.1  28.2  27.2  23.8 99.0 99.00
2007 02 25 22 00  72  9.7 11.1  2.24  6.67  5.00 999 1011.2  27.2  27.2  23.8 99.0 99.00
2007 02 25 23 00  76 10.7 12.6  2.07  7.14  4.78 999 1011.2  27.1  27.2  23.7 99.0 99.00
2007 02 26 00 00  71 10.0 12.6  2.26  7.14  5.21 999 1011.6  26.9  27.2  24.0 99.0 99.00
2007 02 26 01 00  73 10.8 12.8  2.36  6.67  5.35 999 1012.2  26.9  27.2  24.0 99.0 99.00
2007 02 26 02 00  74 10.7 12.7  2.11  7.14  5.13 999 1012.7  26.9  27.2  24.0 99.0 99.00
2007 02 26 03 00  79 11.1 12.9  2.14  6.67  5.15 999 1013.2  27.0  27.2  23.9 99.0 99.00
2007 02 26 04 00  78 10.7 12.8  2.08  7.14  5.14 999 1013.2  27.1  27.1  24.2 99.0 99.00
2007 02 26 05 00  77 11.9 13.8  2.23  7.14  5.34 999 1012.9  27.0  27.1  24.1 99.0 99.00
2007 02 26 06 00  88 10.9 12.6  2.41  7.14  5.41 999 1012.3  26.9  27.1  23.8 99.0 99.00
2007 02 26 07 00  76 10.7 12.5  2.27  7.69  5.33 999 1011.7  26.9  27.1  24.0 99.0 99.00
2007 02 26 08 00  77 11.0 13.0  2.19  7.69  5.32 999 1011.3  26.9  27.1  23.9 99.0 99.00
2007 02 26 09 00  78 10.4 11.8  2.23  7.14  5.17 999 1011.1  26.9  27.1  24.0 99.0 99.00
2007 02 26 10 00  79 11.3 13.0  2.37  7.14  5.37 999 1011.1  26.9  27.1  24.1 99.0 99.00
2007 02 26 11 00  84 11.5 13.5  2.22  6.67  5.29 999 1011.8  26.9  27.1  24.1 99.0 99.00
2007 02 26 12 00  80 10.8 12.7  2.39  7.69  5.21 999 1012.7  27.0  27.1  24.2 99.0 99.00
2007 02 26 13 00  83 11.5 13.3  2.37  7.14  5.37 999 1013.4  27.5  27.1  24.3 99.0 99.00
2007 02 26 14 00  83 11.2 12.9  2.35  7.69  5.31 999 1013.7  27.8  27.1  24.4 99.0 99.00
2007 02 26 15 00  84 10.9 12.7  2.37  7.69  5.15 999 1014.0  27.9  27.1  24.6 99.0 99.00
2007 02 26 16 00  82 10.9 12.7  2.44  7.14  5.25 999 1013.7  27.9  27.2  24.6 99.0 99.00
2007 02 26 17 00  83 11.5 13.6  2.31  7.14  4.84 999 1013.1  28.0  27.2  24.4 99.0 99.00
2007 02 26 18 00  84 11.2 13.2  2.29  6.67  4.85 999 1012.2  28.4  27.2  24.1 99.0 99.00
2007 02 26 19 00  88 11.9 15.4  2.41  7.69  5.01 999 1011.3  28.9  27.2  24.0 99.0 99.00
2007 02 26 20 00  83 10.9 13.6  2.53  7.14  5.16 999 1010.5  28.7  27.2  24.3 99.0 99.00
2007 02 26 21 00  80 11.8 13.6  2.72  7.69  5.29 999 1010.2  28.0  27.2  23.9 99.0 99.00
2007 02 26 22 00  84 11.8 13.6  2.53  7.69  5.03 999 1010.3  28.1  27.2  24.1 99.0 99.00
2007 02 26 23 00  83 12.6 14.8  2.79  7.14  5.34 999 1010.4  27.2  27.2  24.2 99.0 99.00
2007 02 27 00 00  86 13.6 16.5  2.63  7.69  5.34 999 1010.8  27.1  27.2  24.1 99.0 99.00
2007 02 27 01 00  79 13.2 15.5  2.60  8.33  5.40 999 1011.5  27.1  27.2  24.2 99.0 99.00
2007 02 27 02 00  83 12.4 15.3  3.07  8.33  5.59 999 1012.1  27.1  27.2  24.1 99.0 99.00
2007 02 27 03 00  80 12.5 15.4  2.89  8.33  5.68 999 1012.5  27.1  27.1  24.0 99.0 99.00
2007 02 27 04 00  78 12.4 15.7  2.57  7.69  5.50 999 1012.5  27.0  27.1  24.0 99.0 99.00
2007 02 27 05 00  79 13.5 16.1  2.90  7.69  5.71 999 1012.3  27.0  27.1  23.9 99.0 99.00
2007 02 27 06 00  84 13.7 16.9  2.89  6.67  5.53 999 1011.5  27.0  27.1  23.6 99.0 99.00
2007 02 27 07 00  86 13.9 17.3  2.89  7.69  5.80 999 1010.8  26.9  27.2  23.5 99.0 99.00
2007 02 27 08 00  84 13.0 16.5  2.82  8.33  5.74 999 1010.4  26.9  27.2  23.8 99.0 99.00
2007 02 27 09 00  88 13.0 14.9  2.88  8.33  5.71 999 1010.3  26.9  27.2  23.8 99.0 99.00
2007 02 27 10 00  92 13.8 17.3  2.81  7.69  5.72 999 1010.2  26.9  27.2  23.6 99.0 99.00
2007 02 27 11 00  86 12.5 14.6  2.79  7.69  5.51 999 1011.2  27.0  27.2  24.0 99.0 99.00
2007 02 27 12 00  90 13.7 16.3  3.05  7.69  5.89 999 1011.9  27.1  27.2  23.6 99.0 99.00
2007 02 27 13 00  89 14.5 17.0  2.67  8.33  5.31 999 1012.6  28.1  27.2  23.3 99.0 99.00
2007 02 27 14 00  91 13.1 15.9  3.17  7.69  5.78 999 1013.1  27.7  27.2  23.9 99.0 99.00
2007 02 27 15 00  97 14.1 16.1  3.01  7.69  5.63 999 1013.1  27.9  27.2  23.3 99.0 99.00
2007 02 27 16 00  98 14.7 17.4  3.29  8.33  5.87 999 1012.5  28.0  27.2  23.3 99.0 99.00
2007 02 27 17 00  98 13.5 16.6  3.51  8.33  6.00 999 1011.9  28.3  27.2  23.6 99.0 99.00
2007 02 27 18 00 100 13.1 15.7  3.31  8.33  5.83 999 1011.1  28.7  27.2  23.8 99.0 99.00
2007 02 27 19 00 102 12.8 15.9  3.26  9.09  5.84 999 1010.1  28.9  27.2  23.8 99.0 99.00
2007 02 27 20 00  97 13.2 15.9  3.06  8.33  5.72 999 1009.7  29.1  27.2  23.6 99.0 99.00
2007 02 27 21 00  95 12.4 14.3  3.20  8.33  5.76 999 1009.6  28.8  27.2  23.8 99.0 99.00
2007 02 27 22 00  93 12.8 14.7  3.39  8.33  6.12 999 1009.4  28.7  27.2  23.4 99.0 99.00
2007 02 27 23 00  86 12.7 14.5  3.08  9.09  5.72 999 1009.7  27.4  27.2  23.4 99.0 99.00
2007 02 28 00 00  88 13.8 16.1  2.89  9.09  5.81 999 1009.9  27.1  27.2  23.3 99.0 99.00
2007 02 28 01 00  88 12.4 15.6  3.05  9.09  5.82 999 1010.0  27.0  27.2  23.9 99.0 99.00
2007 02 28 02 00  90 14.8 17.9  3.00  9.09  5.93 999 1010.1  27.0  27.2  23.3 99.0 99.00
2007 02 28 03 00  83 13.1 15.9  3.19  8.33  5.90 999 1010.6  26.9  27.1  23.8 99.0 99.00
2007 02 28 04 00  82 14.5 17.1  3.35  9.09  6.18 999 1010.7  27.0  27.1  23.3 99.0 99.00
2007 02 28 05 00  85 13.0 15.9  3.25  9.09  6.21 999 1010.6  26.8  27.1  23.5 99.0 99.00
2007 02 28 06 00  83 12.7 15.3  3.48  9.09  6.32 999 1010.0  26.8  27.1  23.4 99.0 99.00
2007 02 28 07 00  85 13.1 16.3  3.11  9.09  5.95 999 1009.6  26.8  27.1  23.2 99.0 99.00
2007 02 28 08 00  81 13.3 15.9  3.17  8.33  6.03 999 1009.2  26.7  27.1  23.0 99.0 99.00
2007 02 28 09 00  82 13.9 16.4  3.27  9.09  6.07 999 1009.4  26.7  27.1  22.7 99.0 99.00
2007 02 28 10 00  80 13.5 16.0  3.37  8.33  6.31 999 1009.8  26.7  27.1  22.7 99.0 99.00
2007 02 28 11 00  83 13.6 16.3  3.08  9.09  5.90 999 1010.5  26.7  27.1  22.5 99.0 99.00
2007 02 28 12 00  86 12.9 15.6  3.06  8.33  6.08 999 1011.3  26.9  27.1  22.8 99.0 99.00
2007 02 28 13 00  84 12.7 14.9  3.00  8.33  5.88 999 1012.0  27.3  27.1  23.0 99.0 99.00
2007 02 28 14 00  82 13.9 16.4  3.11  9.09  5.97 999 1012.6  27.6  27.1  22.5 99.0 99.00
2007 02 28 15 00  85 12.7 15.5  3.13  9.09  6.11 999 1012.9  27.5  27.1  23.4 99.0 99.00
2007 02 28 16 00  89 13.6 16.3  2.97  6.67  5.65 999 1012.6  28.1  27.1  22.9 99.0 99.00
2007 02 28 17 00  87 12.5 14.7  3.20  9.09  5.77 999 1012.2  28.3  27.1  23.0 99.0 99.00
2007 02 28 18 00  87 12.2 15.6  3.17  7.69  5.72 999 1011.5  28.5  27.1  23.1 99.0 99.00
2007 02 28 19 00  82 12.0 14.6  3.12  8.33  5.76 999 1010.5  28.7  27.1  23.5 99.0 99.00
2007 02 28 20 00  89 13.6 16.0  2.97  7.69  5.62 999 1009.5  28.8  27.1  23.2 99.0 99.00
2007 02 28 21 00  89 13.3 15.3  2.97  9.09  5.38 999 1008.9  28.9  27.1  23.1 99.0 99.00
2007 02 28 22 00  83 12.5 14.9  2.94  8.33  5.57 999 1009.1  28.4  27.1  23.3 99.0 99.00
2007 02 28 23 00  91 12.9 15.0  2.93  8.33  5.47 999 1008.7  27.3  27.1  23.2 99.0 99.00
2007 03 01 00 00  87 13.2 16.0  3.10  8.33  5.90 999 1008.7  26.9  27.0  22.7 99.0 99.00
2007 03 01 01 00  86 12.2 14.6  2.88  8.33  5.90 999 1009.1  26.9  27.0  23.0 99.0 99.00
2007 03 01 02 00  83 12.2 14.5  2.97  8.33  6.05 999 1010.0  26.9  27.0  22.9 99.0 99.00
2007 03 01 03 00  80 11.7 13.8  2.81  8.33  5.71 999 1010.6  26.8  27.0  23.2 99.0 99.00
2007 03 01 04 00  81 10.7 13.3  2.67  7.69  5.77 999 1010.8  26.7  27.0  23.5 99.0 99.00
2007 03 01 05 00  72 11.9 13.9  2.70  8.33  5.66 999 1010.9  26.7  26.9  22.9 99.0 99.00
2007 03 01 06 00  75 12.5 15.0  2.78  8.33  5.75 999 1010.0  26.6  26.9  22.7 99.0 99.00
2007 03 01 07 00  86 12.1 14.1  2.79  8.33  5.70 999 1009.3  26.5  26.9  22.7 99.0 99.00
2007 03 01 08 00  92 12.0 14.7  2.61  8.33  5.61 999 1008.6  26.5  26.9  22.5 99.0 99.00
2007 03 01 09 00  86 12.7 14.5  2.73  9.09  5.80 999 1008.6  26.6  26.9  21.8 99.0 99.00
2007 03 01 10 00  86 11.7 13.9  2.71  8.33  5.78 999 1009.3  26.6  26.9  21.8 99.0 99.00
2007 03 01 11 00  83 11.9 14.0  2.75  8.33  5.87 999 1010.0  26.5  26.9  21.9 99.0 99.00
2007 03 01 12 00  84 12.9 15.5  2.80  8.33  5.81 999 1010.6  26.7  26.9  21.3 99.0 99.00
2007 03 01 13 00  87 11.9 14.2  2.60  8.33  5.54 999 1011.4  27.3  26.9  21.9 99.0 99.00
2007 03 01 14 00  87 12.6 15.1  2.76  8.33  5.73 999 1012.0  27.5  26.9  21.6 99.0 99.00
2007 03 01 15 00  87 12.3 14.3  2.85  8.33  5.77 999 1012.3  27.5  26.9  21.9 99.0 99.00
2007 03 01 16 00  90 12.6 14.5  2.85  8.33  5.62 999 1011.7  27.2  26.9  21.9 99.0 99.00
2007 03 01 17 00  90 12.4 14.4  2.88  8.33  5.46 999 1010.9  27.1  26.9  22.0 99.0 99.00
2007 03 01 18 00  86 12.3 14.5  3.01  8.33  5.60 999 1010.2  27.1  26.9  22.1 99.0 99.00
2007 03 01 19 00  87 12.7 15.0  2.57  7.69  5.10 999 1009.4  27.1  26.9  21.8 99.0 99.00
2007 03 01 20 00  86 11.7 14.3  2.75  7.14  5.33 999 1008.5  27.1  26.9  22.3 99.0 99.00
2007 03 01 21 00  86 12.0 14.5  2.64  7.69  5.25 999 1007.9  28.0  26.9  22.6 99.0 99.00
2007 03 01 22 00  85 12.7 14.8  2.65  7.69  5.30 999 1007.9  28.2  26.9  22.7 99.0 99.00
2007 03 01 23 00  89 11.9 14.0  2.69  8.33  5.50 999 1007.9  27.1  26.9  22.8 99.0 99.00
2007 03 02 00 00  85 12.8 15.3  2.60  7.69  5.34 999 1007.9  26.8  26.9  22.7 99.0 99.00
2007 03 02 01 00  89 12.7 14.8  2.52  8.33  5.42 999 1008.6  26.9  26.9  22.5 99.0 99.00
2007 03 02 02 00  86 13.5 15.8  2.69  7.69  5.46 999 1009.4  26.8  26.9  22.1 99.0 99.00
2007 03 02 03 00  84 12.9 15.2  2.69  8.33  5.57 999 1010.0  26.8  26.9  21.9 99.0 99.00
2007 03 02 04 00  90 11.9 14.3  2.52  7.69  5.52 999 1010.3  26.8  26.9  21.8 99.0 99.00
2007 03 02 05 00  89 12.1 15.4  2.74  7.69  5.68 999 1010.1  26.8  26.9  21.8 99.0 99.00
2007 03 02 06 00  90 13.0 15.4  2.60  8.33  5.70 999 1009.3  26.7  26.9  21.6 99.0 99.00
2007 03 02 07 00  80 11.5 13.2  2.63  8.33  5.55 999 1009.1  26.6  26.8  22.3 99.0 99.00
2007 03 02 08 00  75 12.6 14.7  2.55  7.69  5.59 999 1008.8  26.5  26.8  21.3 99.0 99.00
2007 03 02 09 00  85 12.5 14.0  2.62  7.69  5.55 999 1008.0  26.5  26.8  21.5 99.0 99.00
2007 03 02 10 00  79 12.9 15.6  2.61  8.33  5.54 999 1008.6  26.4  26.8  20.9 99.0 99.00
2007 03 02 11 00  83 12.6 15.3  2.82  7.69  5.65 999 1008.8  26.5  26.8  21.3 99.0 99.00
2007 03 02 12 00  88 13.8 16.0  2.66  7.69  5.59 999 1009.9  27.2  26.8  21.2 99.0 99.00
2007 03 02 13 00  86 11.9 14.3  2.69  7.69  5.47 999 1010.9  28.0  26.8  22.2 99.0 99.00
2007 03 02 14 00  86 13.0 15.1  2.90  7.69  5.78 999 1011.3  28.5  26.9  22.2 99.0 99.00
2007 03 02 15 00  82 11.7 13.7  2.74  7.69  5.77 999 1012.0  28.1  26.9  22.8 99.0 99.00
2007 03 02 21 00  84 11.8 13.9  2.76  9.09  5.45 999 1008.6  27.4  27.0  22.5 99.0 99.00
2007 03 02 22 00  84 12.2 14.5  3.03  7.69  5.61 999 1008.4  28.5  27.0  22.6 99.0 99.00
2007 03 02 23 00  83 12.5 14.9  2.69  7.69  5.45 999 1008.5  27.1  26.9  22.6 99.0 99.00
2007 03 03 00 00  84 12.8 15.0  2.62  7.69  5.44 999 1009.1  27.0  26.9  22.2 99.0 99.00
2007 03 03 01 00  86 12.6 15.0  2.51  7.69  5.27 999 1009.9  27.0  26.9  22.1 99.0 99.00
2007 03 03 02 00  91 12.0 14.0  2.69  8.33  5.53 999 1010.7  27.0  26.9  22.4 99.0 99.00
2007 03 03 03 00  88 12.4 14.9  2.65  7.14  5.62 999 1010.8  27.0  26.9  22.4 99.0 99.00
2007 03 03 04 00  84 13.1 16.0  2.83  8.33  5.60 999 1010.7  26.9  26.9  22.7 99.0 99.00
2007 03 03 05 00  88 12.9 15.6  2.54  8.33  5.62 999 1010.3  26.9  26.9  22.7 99.0 99.00
2007 03 03 06 00  88 12.3 14.8  2.68  7.69  5.60 999 1009.8  26.8  26.9  22.9 99.0 99.00
2007 03 03 07 00  85 11.7 14.0  2.67  8.33  5.73 999 1009.4  26.8  26.9  22.8 99.0 99.00
2007 03 03 08 00  85 12.0 14.1  2.65  8.33  5.54 999 1009.1  26.7  26.9  23.0 99.0 99.00
2007 03 03 09 00  85 11.9 13.6  2.72  8.33  5.60 999 1009.0  26.6  26.9  22.7 99.0 99.00
2007 03 03 10 00  81 11.2 13.8  2.69  8.33  5.69 999 1009.5  26.7  26.9  22.9 99.0 99.00
2007 03 03 11 00  83 11.3 13.5  2.70  8.33  5.70 999 1010.2  26.8  26.9  23.2 99.0 99.00
2007 03 03 12 00  89 12.7 14.6  2.65  8.33  5.71 999 1010.8  27.5  26.9  22.8 99.0 99.00
2007 03 03 13 00  92 12.1 14.3  2.56  8.33  5.50 999 1011.3  28.5  26.9  22.9 99.0 99.00
2007 03 03 14 00  93 11.1 12.9  2.79  8.33  5.58 999 1011.9  28.7  26.9  23.2 99.0 99.00
2007 03 03 15 00  92 11.4 13.1  2.60  7.69  5.54 999 1012.2  28.1  26.9  23.3 99.0 99.00
2007 03 03 16 00  87 10.9 13.0  2.60  7.69  5.33 999 1012.2  27.6  27.0  23.6 99.0 99.00
2007 03 03 17 00  87 11.4 13.2  2.78  8.33  5.47 999 1011.2  27.4  27.0  23.4 99.0 99.00
2007 03 03 18 00  89 11.2 13.5  2.56  8.33  5.16 999 1010.6  27.7  27.1  23.4 99.0 99.00
2007 03 03 19 00  89 11.6 13.5  2.45  7.69  5.21 999 1009.8  27.7  27.1  23.2 99.0 99.00
2007 03 03 20 00  84 11.7 13.3  2.54  8.33  5.29 999 1009.0  27.6  27.0  23.3 99.0 99.00
2007 03 03 21 00  81 11.0 12.9  2.87  8.33  5.56 999 1009.0  27.7  27.0  23.6 99.0 99.00
2007 03 03 22 00  87 11.3 13.1  2.43  8.33  5.00 999 1009.2  27.7  27.0  23.7 99.0 99.00
2007 03 03 23 00  82 10.2 12.3  2.54  8.33  5.15 999 1009.2  27.3  27.0  24.0 99.0 99.00
2007 03 04 00 00  76 11.9 14.7  2.62  7.69  5.53 999 1009.5  27.2  26.9  23.9 99.0 99.00
2007 03 04 01 00  77 12.1 14.8  2.58  8.33  5.56 999 1010.1  27.1  26.9  24.1 99.0 99.00
2007 03 04 02 00  76 11.5 13.8  2.21  8.33  5.14 999 1010.6  27.1  26.9  24.0 99.0 99.00
2007 03 04 03 00  78 12.3 14.8  2.58  8.33  5.55 999 1010.9  27.1  26.9  23.9 99.0 99.00
2007 03 04 04 00  81 11.2 13.5  2.67  8.33  5.69 999 1011.2  27.1  26.9  23.9 99.0 99.00
2007 03 04 05 00  80 11.8 14.8  2.60  9.09  5.62 999 1011.0  27.0  26.9  23.4 99.0 99.00
2007 03 04 06 00  77 11.9 13.7  2.53  8.33  5.65 999 1010.6  27.0  26.9  23.5 99.0 99.00
2007 03 04 07 00  78 12.4 14.9  2.75  9.09  5.65 999 1010.1  27.0  26.9  22.9 99.0 99.00
2007 03 04 08 00  77 12.3 14.2  3.04  8.33  5.69 999 1010.1  27.0  26.9  22.8 99.0 99.00
2007 03 04 09 00  82 11.7 13.5  2.80  8.33  5.96 999 1010.7  27.0  26.9  22.6 99.0 99.00
2007 03 04 10 00  83 11.8 14.3  2.80  9.09  5.89 999 1011.1  27.1  26.9  22.3 99.0 99.00
2007 03 04 11 00  89 11.6 14.0  2.83  8.33  5.97 999 1011.8  26.9  26.9  22.3 99.0 99.00
2007 03 04 12 00  89 11.3 13.6  2.94  9.09  6.05 999 1012.5  27.4  26.9  22.5 99.0 99.00
2007 03 04 13 00  86 11.3 12.9  2.71  8.33  5.82 999 1013.1  28.2  26.9  22.9 99.0 99.00
2007 03 04 14 00  83 11.4 13.2  2.72  9.09  5.93 999 1013.8  28.1  26.9  22.7 99.0 99.00
2007 03 04 15 00  81 11.3 12.9  2.88  9.09  5.98 999 1014.2  27.9  27.0  22.5 99.0 99.00
2007 03 04 16 00  88  9.8 11.1  2.61  9.09  5.80 999 1014.0  28.2  27.0  23.0 99.0 99.00
2007 03 04 17 00  81 11.6 13.9  2.57  9.09  5.30 999 1013.3  28.1  27.0  22.7 99.0 99.00
