#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 03 20 13 50 145  5.4  6.4  2.17  8.33  6.46 102 1016.8  26.9  26.8  20.0 99.0 99.00
2008 03 20 14 50 142  4.3  5.2  1.82  9.09  6.28  96 1017.6  27.0  26.9  20.0 99.0 99.00
2008 03 20 15 50 137  5.1  6.1  1.73  8.33  6.25 101 1017.6  26.9  27.0  19.7 99.0 99.00
2008 03 20 16 50 141  4.7  5.5  1.94  9.09  6.42  99 1017.6  26.9  27.1  19.8 99.0 99.00
2008 03 20 17 50 140  5.8  6.5  1.65  7.69  6.05 112 1016.7  26.7  27.2  20.6 99.0 99.00
2008 03 20 18 50 143  6.1  7.1  1.72  7.69  6.30  90 1015.9  26.7  27.3  20.5 99.0 99.00
2008 03 20 19 50 128  5.1  6.2  1.55  8.33  6.07 107 1015.7  26.8  27.3  20.1 99.0 99.00
2008 03 20 20 50 130  4.7  5.3  1.65  9.09  6.21 104 1015.1  26.7  27.4  20.6 99.0 99.00
2008 03 20 21 50 119  3.4  4.4  1.58  7.69  6.02 103 1015.3  26.8  27.3  20.8 99.0 99.00
2008 03 20 22 50 126  4.7  5.7  1.61  7.69  6.23 101 1015.2  26.7  27.3  20.9 99.0 99.00
2008 03 20 23 50 131  4.5  5.3  1.52  9.09  6.11 112 1015.8  26.6  27.2  20.5 99.0 99.00
2008 03 21 00 50 105  3.9  4.7  1.49  9.09  6.03 109 1016.8  26.6  27.1  20.4 99.0 99.00
2008 03 21 01 50 103  3.1  3.9  1.49  7.69  6.08 111 1017.8  26.6  27.0  20.4 99.0 99.00
2008 03 21 02 50 100  2.9  3.5  1.35  7.14  5.83 122 1018.5  26.6  26.9  20.2 99.0 99.00
2008 03 21 03 50 104  3.9  4.8  1.37  8.33  6.07 102 1018.4  26.5  26.9  20.2 99.0 99.00
2008 03 21 04 50  89  4.1  4.8  1.44  9.09  6.14 117 1018.3  26.4  26.9  20.1 99.0 99.00
2008 03 21 05 50  97  4.3  5.0  1.32  8.33  6.05 104 1017.8  26.2  26.9  20.4 99.0 99.00
2008 03 21 06 50  98  4.4  5.2  1.25  8.33  5.80 115 1017.1  26.1  26.9  20.1 99.0 99.00
2008 03 21 07 50  83  3.9  5.0  1.32  8.33  5.98 112 1016.6  26.0  27.0  19.5 99.0 99.00
2008 03 21 08 50  87  4.4  5.3  1.25  8.33  6.11 108 1016.2  25.9  27.0  20.0 99.0 99.00
2008 03 21 09 50  78  4.3  5.2  1.22  7.14  5.97 108 1016.2  25.8  27.0  19.6 99.0 99.00
2008 03 21 10 50  77  4.3  5.3  1.27  8.33  6.13 102 1016.5  25.8  27.0  19.6 99.0 99.00
2008 03 21 11 50  84  4.4  5.4  1.16  8.33  5.85  92 1016.7  25.7  27.0  19.3 99.0 99.00
2008 03 21 12 50  84  5.1  6.1  1.32  7.69  6.25 117 1017.0  25.9  27.0  19.9 99.0 99.00
2008 03 21 13 50  87  4.9  5.8  1.27  9.09  6.23  90 1017.7  26.1  27.1  20.4 99.0 99.00
2008 03 21 14 50  87  5.6  6.8  1.30  8.33  6.33  69 1018.0  26.1  27.1  20.1 99.0 99.00
2008 03 21 15 50 102  5.0  6.3  1.33 10.00  6.49  33 1018.2  26.2  27.2  19.9 99.0 99.00
2008 03 21 16 50 111  5.1  6.2  1.42  9.09  6.56   3 1018.3  26.5  27.3  19.5 99.0 99.00
2008 03 21 17 50  97  4.7  5.7  1.57  9.09  6.72  94 1017.6  26.4  27.4  20.4 99.0 99.00
2008 03 21 18 50 105  4.8  5.8  1.49  9.09  6.64  51 1017.0  26.3  27.5  20.3 99.0 99.00
2008 03 21 19 50 107  3.5  4.3  1.57  9.09  6.71  16 1016.2  26.5  27.6  19.2 99.0 99.00
2008 03 21 20 50 111  3.5  4.4  1.57  9.09  6.67  38 1015.3  26.4  27.5  19.6 99.0 99.00
2008 03 21 21 50 105  3.2  4.3  1.58 10.00  6.65 335 1015.0  26.5  27.5  19.6 99.0 99.00
2008 03 21 22 50  92  2.2  2.8  1.44 10.00  6.68 342 1015.1  26.7  27.4  19.3 99.0 99.00
2008 03 21 23 50  96  3.2  4.3  1.46  9.09  6.61  37 1015.3  26.3  27.4  19.0 99.0 99.00
2008 03 22 00 50  89  3.2  4.0  1.38  9.09  6.41  74 1015.9  26.2  27.3  19.7 99.0 99.00
2008 03 22 01 50  74  2.9  3.7  1.39  9.09  6.47  26 1016.2  26.1  27.2  20.1 99.0 99.00
2008 03 22 02 50  88  3.8  4.5  1.36  9.09  6.53  82 1016.7  26.0  27.0  20.4 99.0 99.00
2008 03 22 03 50  89  2.9  3.8  1.43  9.09  6.84  70 1017.0  26.0  27.0  20.3 99.0 99.00
2008 03 22 04 50  70  2.7  3.6  1.31  8.33  6.51  48 1016.9  25.9  26.9  20.1 99.0 99.00
2008 03 22 05 50  65  2.8  3.8  1.23  7.69  6.51  37 1016.5  25.8  26.9  20.9 99.0 99.00
2008 03 22 06 50  75  2.2  2.8  1.12  9.09  6.44 349 1015.7  25.7  26.9  20.9 99.0 99.00
2008 03 22 07 50  63  2.0  2.9  1.21  9.09  6.50  35 1014.8  25.5  26.9  21.0 99.0 99.00
2008 03 22 08 50  47  1.4  2.4  1.10  9.09  6.62  32 1014.3  25.4  26.9  21.0 99.0 99.00
2008 03 22 09 50  18  1.9  2.7  1.12  9.09  6.59  83 1014.4  25.3  26.9  21.2 99.0 99.00
2008 03 22 10 50  20  2.6  3.3  1.02  9.09  6.53  59 1014.8  25.4  26.9  21.3 99.0 99.00
2008 03 22 11 50  46  4.1  4.7  1.07  8.33  6.68  11 1015.2  25.4  26.8  21.3 99.0 99.00
2008 03 22 12 50  46  3.7  4.8  1.00  9.09  6.43  71 1015.7  25.7  26.9  21.2 99.0 99.00
2008 03 22 13 50  47  5.2  6.1  1.07  8.33  6.71  83 1016.2  25.8  27.0  21.3 99.0 99.00
2008 03 22 14 50  75  6.4  7.8  1.07  8.33  6.47  39 1016.7  26.0  27.1  21.2 99.0 99.00
2008 03 22 15 50  75  5.7  6.7  0.94  7.69  5.85 356 1016.6  26.2  27.2  20.2 99.0 99.00
2008 03 22 16 50  85  5.8  7.1  0.99  9.09  5.94  47 1016.0  26.4  27.4  19.3 99.0 99.00
2008 03 22 17 50 107  5.3  6.5  0.96  9.09  5.76  22 1015.3  26.3  27.5  19.2 99.0 99.00
2008 03 22 18 50 109  4.8  5.9  0.96  8.33  5.60  73 1014.4  26.3  27.6  19.3 99.0 99.00
2008 03 22 19 50 111  3.6  4.9  0.94  7.69  5.65   4 1013.7  26.3  27.7  19.6 99.0 99.00
2008 03 22 20 50 124  2.4  3.0  0.95  9.09  5.56  43 1013.3  26.5  27.7  19.3 99.0 99.00
2008 03 22 21 50 120  3.1  4.3  0.92  8.33  5.57  55 1012.7  26.4  27.7  19.7 99.0 99.00
2008 03 22 22 50 116  3.6  4.5  0.92  8.33  5.55 360 1012.6  26.5  27.6  19.3 99.0 99.00
2008 03 22 23 50  99  3.8  5.1  0.95  6.67  5.57  38 1012.7  26.2  27.5  19.5 99.0 99.00
2008 03 23 00 50  95  4.0  5.2  0.94  8.33  5.63  81 1013.1  26.2  27.4  20.0 99.0 99.00
2008 03 23 01 50  78  3.1  4.1  0.94  8.33  5.56  50 1013.7  26.2  27.3  20.3 99.0 99.00
2008 03 23 02 50 117  6.0  6.7  0.98  7.69  5.56 358 1014.5  26.4  27.2  19.7 99.0 99.00
2008 03 23 03 50 122  4.7  5.8  0.96  8.33  5.60 344 1014.6  26.4  27.1  20.0 99.0 99.00
2008 03 23 04 50 105  3.2  4.3  1.03  7.14  5.73  80 1014.8  26.3  27.1  19.3 99.0 99.00
2008 03 23 05 50 183  4.4  5.4  0.94  8.33  5.48  12 1014.4  25.6  27.1  20.0 99.0 99.00
2008 03 23 06 50 139  3.8  5.6  0.96  6.67  5.46  67 1013.6  26.1  27.1  19.5 99.0 99.00
2008 03 23 07 50 158  2.5  4.0  0.91  6.67  5.21  79 1013.0  25.9  27.1  18.2 99.0 99.00
2008 03 23 08 50 149  2.5  3.1  0.88  8.33  5.39  19 1012.8  25.8  27.1  18.5 99.0 99.00
2008 03 23 09 50 134  2.3  3.7  0.92  7.69  5.53 360 1012.7  25.8  27.1  18.2 99.0 99.00
2008 03 23 10 50 126  2.3  3.5  0.81  6.25  5.20  68 1012.7  25.8  27.2  17.9 99.0 99.00
2008 03 23 11 50  99  1.6  2.2  0.72  6.25  5.25  86 1013.2  25.7  27.1  18.2 99.0 99.00
2008 03 23 12 50  88  1.5  2.1  0.69  5.56  5.32  75 1013.8  25.8  27.1  18.8 99.0 99.00
2008 03 23 13 50 153  3.5  4.7  0.69  7.69  5.48  75 1014.1  25.9  27.1  19.3 99.0 99.00
2008 03 23 14 50 123  4.2  4.8  0.63  7.69  5.27  85 1014.4  26.2  27.1  18.6 99.0 99.00
2008 03 23 15 50 123  4.0  4.9  0.73  7.69  5.60  36 1014.5  26.2  27.3  18.6 99.0 99.00
2008 03 23 16 50 132  2.7  3.5  0.66  7.14  5.43  73 1014.6  26.3  27.4  18.9 99.0 99.00
2008 03 23 17 50 157  2.6  3.5  0.70  7.69  5.74  68 1014.2  26.3  27.7  19.4 99.0 99.00
2008 03 23 18 50 146  1.5  2.3  0.64  7.69  5.49 108 1014.1  26.6  27.9  19.0 99.0 99.00
2008 03 23 19 50 106  1.1  1.9  0.65  6.25  5.61  94 1013.8  26.8  28.3  19.3 99.0 99.00
2008 03 23 20 50 126  1.2  2.2  0.65  5.88  5.67  78 1013.2  26.6  28.4  19.2 99.0 99.00
2008 03 23 21 50  46  0.6  1.0  0.65  5.88  5.65  77 1013.0  27.1  28.2  19.4 99.0 99.00
2008 03 23 22 50  53  2.5  3.7  0.62  7.14  5.64 107 1013.1  26.7  28.1  19.2 99.0 99.00
2008 03 23 23 50  63  2.6  3.8  0.64  5.88  5.68  90 1013.3  26.3  28.0  18.8 99.0 99.00
2008 03 24 00 50  27  2.1  3.0  0.67  5.88  5.59  92 1014.2  26.4  27.7  18.6 99.0 99.00
2008 03 24 01 50  76  2.4  3.2  0.72  6.25  5.70  96 1014.5  26.3  27.4  18.6 99.0 99.00
2008 03 24 02 50  45  2.7  3.5  0.70  7.14  5.81 109 1015.3  26.3  27.2  18.7 99.0 99.00
2008 03 24 03 50  52  3.5  4.6  0.68  7.14  5.67 102 1015.4  26.3  27.1  18.8 99.0 99.00
2008 03 24 04 50  34  3.7  4.4  0.69  6.67  5.70 112 1015.3  26.2  27.1  19.3 99.0 99.00
2008 03 24 05 50  40  4.8  5.6  0.64  7.69  5.61 113 1014.9  26.2  27.1  20.0 99.0 99.00
2008 03 24 06 50  53  4.5  5.4  0.71  7.69  5.57 105 1014.6  26.1  27.1  19.1 99.0 99.00
2008 03 24 07 50  67  4.3  5.0  0.66  7.69  5.61 105 1013.9  26.0  27.0  19.0 99.0 99.00
2008 03 24 08 50  60  4.3  5.3  0.65  7.69  5.61 109 1013.6  25.9  27.1  19.2 99.0 99.00
2008 03 24 09 50  35  3.6  4.5  0.68  7.69  5.62  89 1013.8  25.8  27.0  19.4 99.0 99.00
2008 03 24 10 50  17  3.3  4.0  0.66  6.67  5.58 119 1014.4  25.8  27.0  19.5 99.0 99.00
2008 03 24 11 50   2  4.6  5.4  0.73  7.14  5.69  92 1015.6  25.9  27.0  19.5 99.0 99.00
2008 03 24 12 50 359  5.6  6.4  0.72  7.69  5.69  95 1016.4  26.1  27.1  19.1 99.0 99.00
2008 03 24 13 50 350  5.8  7.3  0.66  7.69  5.43  90 1017.1  26.1  27.2  19.5 99.0 99.00
2008 03 24 14 50   2  5.5  6.3  0.64  7.14  5.33  87 1017.8  26.3  27.2  19.1 99.0 99.00
2008 03 24 15 50 354 10.0 11.6  0.67  7.14  4.90  83 1018.3  25.1  27.3  19.8 99.0 99.00
2008 03 24 16 50  10  8.3  9.8  0.83  3.85  4.26 999 1018.4  25.5  27.3  20.7 99.0 99.00
2008 03 24 17 50  10  8.7 10.1  0.88  4.55  4.34 999 1017.7  25.8  27.4  20.0 99.0 99.00
2008 03 24 18 50  16  8.6 10.2  1.08  4.55  4.52 999 1016.9  25.7  27.4  19.8 99.0 99.00
2008 03 24 19 50   8 10.1 11.6  1.18  5.56  4.66 350 1016.6  25.6  27.4  20.4 99.0 99.00
2008 03 24 20 50  19  9.7 11.4  1.43  5.88  4.83 338 1016.4  25.6  27.3  19.8 99.0 99.00
2008 03 24 21 50  16 10.2 12.4  1.63  7.14  5.18 346 1016.2  25.6  27.3  20.2 99.0 99.00
2008 03 24 22 50  17 10.1 11.8  1.69  7.69  5.14 337 1016.9  25.8  27.2  19.4 99.0 99.00
2008 03 24 23 50  10 12.3 14.2  1.96  6.67  5.37 343 1017.5  25.5  27.1  19.2 99.0 99.00
2008 03 25 00 50   9 12.0 14.0  2.16  5.88  5.36 353 1018.3  25.3  27.1  18.3 99.0 99.00
2008 03 25 01 50  10 11.8 13.7  2.14  5.88  5.42 350 1019.2  25.3  27.0  18.2 99.0 99.00
2008 03 25 02 50  11 11.6 14.2  2.02  5.88  5.32 347 1020.1  25.1  27.0  17.1 99.0 99.00
2008 03 25 03 50  14 12.2 14.4  2.39  6.67  5.71 343 1020.2  25.2  27.0  15.6 99.0 99.00
2008 03 25 04 50  17 12.9 15.1  2.31  6.67  5.63 350 1020.1  25.1  26.9  17.5 99.0 99.00
2008 03 25 05 50  27 13.0 15.2  2.47  7.69  5.69 340 1020.0  24.8  26.9  17.2 99.0 99.00
2008 03 25 06 50  22 13.3 15.4  2.59  7.69  5.93 347 1019.7  24.3  26.9  16.5 99.0 99.00
2008 03 25 07 50  27 13.3 15.7  2.78  7.14  6.10 352 1019.4  23.8  26.9  16.4 99.0 99.00
2008 03 25 08 50  21 12.6 15.0  2.86  7.69  6.07 351 1019.3  23.5  26.9  16.4 99.0 99.00
2008 03 25 09 50  32 12.4 14.5  2.89  9.09  6.39 332 1019.5  23.3  26.9  15.3 99.0 99.00
2008 03 25 10 50  29 12.6 15.0  2.78  9.09  6.30 333 1020.0  23.1  26.9  16.2 99.0 99.00
2008 03 25 11 50  36 11.7 14.1  2.82  8.33  6.29 350 1020.5  23.3  26.9  15.2 99.0 99.00
2008 03 25 12 50  39 11.8 14.8  3.00  9.09  6.68 341 1021.1  23.3  26.9  14.7 99.0 99.00
2008 03 25 13 50  37 11.3 13.6  2.94  9.09  6.56 341 1022.1  23.2  26.9  14.6 99.0 99.00
2008 03 25 14 50  35 11.6 14.4  2.78  9.09  6.61 347 1022.5  23.1  26.9  15.7 99.0 99.00
2008 03 25 15 50  41 10.0 11.8  2.77 10.00  6.46 341 1022.8  23.3  27.0  14.5 99.0 99.00
2008 03 25 16 50  35 10.3 12.7  2.49  9.09  6.46 348 1023.0  23.2  27.0  14.8 99.0 99.00
2008 03 25 17 50  36 10.2 12.6  2.57  8.33  6.43   1 1022.3  23.2  27.0  15.3 99.0 99.00
2008 03 25 18 50  32 10.5 12.4  2.44  9.09  6.42 355 1021.4  23.1  27.1  15.4 99.0 99.00
2008 03 25 19 50  27  9.5 11.8  2.55  9.09  6.42 357 1020.7  23.2  27.1  16.0 99.0 99.00
2008 03 25 20 50  28  9.4 11.8  2.34  7.14  6.36  32 1020.2  23.3  27.1  16.1 99.0 99.00
2008 03 25 21 50  40  9.3 10.9  2.38  8.33  6.42  10 1020.1  23.6  27.1  15.4 99.0 99.00
2008 03 25 22 50  36  9.0 10.7  2.40  9.09  6.46 352 1020.3  23.6  27.1  16.2 99.0 99.00
2008 03 25 23 50  32  9.1 11.1  2.19 10.00  6.33 349 1020.6  23.7  27.0  16.4 99.0 99.00
2008 03 26 00 50  48  8.8 11.4  2.18  9.09  6.35 348 1021.0  23.9  27.0  15.7 99.0 99.00
2008 03 26 01 50  61  8.0 10.1  2.27 10.00  6.25 341 1021.3  24.1  26.9  15.9 99.0 99.00
2008 03 26 02 50  42  8.1  9.4  1.97  7.69  6.09  30 1021.7  24.2  26.9  16.2 99.0 99.00
2008 03 26 03 50  48  8.1 10.4  2.00  9.09  6.25   5 1021.8  24.4  26.9  17.0 99.0 99.00
2008 03 26 04 50  52  8.5 10.5  1.98  9.09  6.34 355 1021.4  24.6  26.9  17.7 99.0 99.00
2008 03 26 05 50  58  6.9  8.2  1.82  8.33  5.95  19 1020.8  25.0  26.9  17.6 99.0 99.00
2008 03 26 06 50  51  8.4 11.0  1.95  7.69  6.15  29 1020.0  25.0  26.9  18.0 99.0 99.00
2008 03 26 07 50  54  9.3 10.8  1.99 10.00  5.95 335 1019.5  24.7  26.9  17.8 99.0 99.00
2008 03 26 08 50  54  9.3 10.5  1.96  7.69  5.85  36 1019.2  24.9  26.9  18.2 99.0 99.00
2008 03 26 09 50  48  9.8 11.7  2.01  7.69  5.81  43 1019.2  24.5  26.9  19.3 99.0 99.00
2008 03 26 10 50  69 11.2 13.0  2.06  5.88  5.76  38 1019.4  24.7  26.9  19.0 99.0 99.00
2008 03 26 11 50  61 11.4 13.2  2.08  5.88  5.75  39 1020.1  24.5  26.9  18.7 99.0 99.00
2008 03 26 12 50  65 10.7 12.8  2.24  7.14  5.91  51 1020.8  24.5  26.9  18.3 99.0 99.00
2008 03 26 13 50  62 10.5 12.1  2.35  7.14  5.89  42 1021.1  24.7  26.9  18.4 99.0 99.00
2008 03 26 14 50  59 10.3 12.7  2.29  7.14  5.99  44 1021.4  24.6  26.9  18.6 99.0 99.00
2008 03 26 15 50  52 11.8 13.5  2.37  7.14  5.84  48 1021.3  24.4  26.9  18.7 99.0 99.00
2008 03 26 16 50  54 11.7 13.4  2.45  7.69  6.06  43 1021.1  24.5  27.0  18.8 99.0 99.00
2008 03 26 17 50  62 10.6 12.1  2.44  8.33  6.19  70 1020.1  24.7  27.0  18.5 99.0 99.00
2008 03 26 18 50  59  9.7 11.6  2.22  7.14  6.08  64 1019.3  24.8  27.0  18.7 99.0 99.00
2008 03 26 19 50  55  9.9 11.9  2.36  8.33  6.25  59 1018.6  24.8  27.1  18.9 99.0 99.00
2008 03 26 20 50  53 10.2 12.6  2.58  9.09  6.37  66 1018.0  24.8  27.1  19.1 99.0 99.00
2008 03 26 21 50  56  9.5 11.2  2.47  9.09  6.31  69 1017.7  24.8  27.0  18.9 99.0 99.00
2008 03 26 22 50  59  9.2 10.9  2.45  9.09  6.47  69 1018.1  24.8  27.0  18.9 99.0 99.00
2008 03 26 23 50  58  9.0 10.6  2.54  9.09  6.70  69 1018.2  24.8  27.0  18.5 99.0 99.00
2008 03 27 00 50  58  9.0 10.8  2.55  9.09  6.63  73 1018.4  24.9  26.9  18.4 99.0 99.00
2008 03 27 01 50  61  9.3 11.0  2.54  9.09  6.68  73 1018.8  25.1  26.9  17.6 99.0 99.00
2008 03 27 02 50  63  9.0 11.0  2.49  9.09  6.58  79 1018.9  25.1  26.9  18.0 99.0 99.00
2008 03 27 03 50  65  9.1 10.9  2.46  9.09  6.60  73 1019.1  25.1  26.9  17.7 99.0 99.00
2008 03 27 04 50  69  9.1 11.0  2.43  9.09  6.55  70 1018.6  25.2  26.9  18.1 99.0 99.00
2008 03 27 05 50  74  9.8 11.4  2.26  9.09  6.29  74 1017.9  25.2  26.8  17.5 99.0 99.00
2008 03 27 06 50  74  8.8 10.4  2.25  9.09  6.50  75 1017.1  25.6  26.8  15.9 99.0 99.00
2008 03 27 07 50  66  7.9  9.8  2.24  9.09  6.52  80 1016.2  25.4  26.8  16.3 99.0 99.00
2008 03 27 08 50  70  8.4 10.0  2.03  9.09  6.21  80 1015.8  25.2  26.8  17.8 99.0 99.00
2008 03 27 09 50  66  8.6 10.0  2.22  9.09  6.48  80 1015.7  25.2  26.8  18.0 99.0 99.00
2008 03 27 10 50  74  8.6 10.6  2.26  9.09  6.64  77 1015.6  25.2  26.8  18.1 99.0 99.00
2008 03 27 11 50  76  8.6 10.6  2.15  8.33  6.43  79 1015.7  25.3  26.8  17.8 99.0 99.00
2008 03 27 12 50  81  7.6  9.1  1.80  8.33  5.90  72 1016.2  25.4  26.8  18.9 99.0 99.00
2008 03 27 13 50  67  8.2  9.7  1.85  8.33  6.12  81 1017.0  25.6  26.9  19.4 99.0 99.00
2008 03 27 14 50  74  7.2  8.4  2.05  7.69  6.40  81 1017.2  25.7  26.9  19.9 99.0 99.00
2008 03 27 15 50 100  8.6 10.2  1.92  8.33  6.07  82 1017.1  26.1  26.9  18.6 99.0 99.00
2008 03 27 16 50  93  8.9 10.2  1.75  7.69  5.82  76 1016.7  25.9  27.0  19.4 99.0 99.00
2008 03 27 17 50  94  8.5 10.5  1.97  7.69  5.90  75 1015.7  26.0  27.0  19.6 99.0 99.00
2008 03 27 18 50  91  8.8 10.1  2.01  8.33  5.86  84 1015.0  26.0  27.1  19.2 99.0 99.00
2008 03 27 19 50  92  8.5 10.2  2.11  7.69  5.94  77 1014.1  26.0  27.1  19.5 99.0 99.00
2008 03 27 20 50  90  8.6 10.1  2.18  7.69  6.24  80 1013.6  26.1  27.1  19.6 99.0 99.00
2008 03 27 21 50  87  7.9 10.4  2.18  7.69  6.11  70 1013.6  26.1  27.1  20.3 99.0 99.00
2008 03 27 22 50  86  8.2  9.8  2.07  8.33  6.19  73 1013.7  26.0  27.0  20.5 99.0 99.00
2008 03 27 23 50  82  8.4  9.8  2.19  8.33  6.46  73 1013.9  26.0  26.9  20.8 99.0 99.00
2008 03 28 00 50  83  7.7  9.4  2.15  8.33  6.37  80 1014.4  26.0  26.9  21.1 99.0 99.00
2008 03 28 01 50  79  7.7  9.0  1.99  8.33  6.15  70 1015.0  26.1  26.9  21.3 99.0 99.00
2008 03 28 02 50  82  8.3  9.6  1.95  8.33  6.19  75 1015.4  26.1  26.9  21.3 99.0 99.00
2008 03 28 03 50  83  8.2 10.9  1.94  8.33  6.10  80 1015.4  26.1  26.8  21.5 99.0 99.00
2008 03 28 04 50  80  8.3  9.8  2.04  7.69  6.09  86 1015.1  26.1  26.8  21.5 99.0 99.00
2008 03 28 05 50  81  8.7 10.1  1.97  8.33  6.28  85 1014.3  26.1  26.8  21.6 99.0 99.00
2008 03 28 06 50  94  8.6  9.9  1.93  7.69  6.08  83 1013.6  26.0  26.8  21.5 99.0 99.00
2008 03 28 07 50  91  7.9  9.3  1.85  8.33  5.83  80 1013.3  25.9  26.8  21.4 99.0 99.00
2008 03 28 08 50  88  7.5  9.2  1.85  7.69  5.95  90 1013.1  26.0  26.8  21.4 99.0 99.00
2008 03 28 09 50 101  6.7  7.7  1.84  8.33  6.14  81 1012.6  26.0  26.8  21.4 99.0 99.00
2008 03 28 10 50  99  7.2  8.9  1.74  7.69  6.10  77 1012.7  26.0  26.8  21.8 99.0 99.00
2008 03 28 11 50 100  7.6  9.0  1.72  7.69  5.91  85 1013.3  26.0  26.8  21.7 99.0 99.00
2008 03 28 12 50 100  8.0  9.8  1.78  7.69  6.04  70 1013.5  26.3  26.8  21.9 99.0 99.00
2008 03 28 13 50 106  8.2  9.4  1.64  7.69  5.80  82 1014.2  26.4  26.9  21.8 99.0 99.00
2008 03 28 14 50 106  7.9  9.3  1.59  7.69  5.68  75 1014.5  26.6  26.9  21.8 99.0 99.00
2008 03 28 15 50 109  8.1  9.5  1.62  7.69  5.67  86 1014.8  26.7  26.9  21.8 99.0 99.00
2008 03 28 16 50 109  7.2  8.4  1.61  7.69  5.74  82 1014.8  26.7  27.0  22.1 99.0 99.00
2008 03 28 17 50 119  7.5  8.4  1.47  7.69  5.57  86 1014.2  26.7  27.1  21.9 99.0 99.00
2008 03 28 18 50 113  6.9  8.1  1.49  7.14  5.53  74 1013.6  26.7  27.2  22.0 99.0 99.00
2008 03 28 19 50 114  7.2  8.1  1.34  7.69  5.34  69 1013.2  26.7  27.2  21.8 99.0 99.00
2008 03 28 20 50 116  6.5  7.5  1.32  7.14  5.44  77 1012.7  26.7  27.2  21.9 99.0 99.00
2008 03 28 21 50 114  6.3  7.3  1.33  7.14  5.38  79 1012.9  26.9  27.2  22.3 99.0 99.00
2008 03 28 22 50  98  8.6  9.8  1.35  7.14  5.20  80 1013.1  26.6  27.1  22.1 99.0 99.00
2008 03 28 23 50 105  8.0  9.3  1.32  7.14  5.22  84 1013.6  26.6  27.1  22.0 99.0 99.00
2008 03 29 00 50 108  8.0  9.2  1.27  7.14  5.11  71 1014.1  26.5  27.0  22.2 99.0 99.00
2008 03 29 01 50 102  8.0  9.4  1.21  6.67  5.18  81 1014.5  26.5  27.0  22.4 99.0 99.00
2008 03 29 02 50 105  8.3  9.6  1.31  7.14  5.15  73 1014.8  26.4  26.9  22.3 99.0 99.00
2008 03 29 03 50 104  8.5  9.8  1.38  7.14  5.37  71 1014.9  26.4  26.9  22.3 99.0 99.00
2008 03 29 04 50 107  8.0  9.6  1.42  6.67  5.25  83 1014.8  26.3  26.9  22.4 99.0 99.00
2008 03 29 05 50 108  7.2  8.4  1.36  7.14  5.37  79 1014.6  26.3  26.9  22.1 99.0 99.00
2008 03 29 06 50 110  7.2  8.6  1.38  7.69  5.46  80 1014.2  26.2  26.9  22.1 99.0 99.00
2008 03 29 07 50 113  6.7  7.8  1.42  7.69  5.51  78 1013.4  26.2  26.9  22.3 99.0 99.00
2008 03 29 08 50 102  6.5  8.1  1.21  7.69  5.29  84 1013.3  26.1  26.9  22.3 99.0 99.00
2008 03 29 09 50 100  7.8  9.0  1.29  7.69  5.44  86 1013.6  26.1  26.9  21.8 99.0 99.00
2008 03 29 10 50  93  6.6  7.8  1.31  7.69  5.46  82 1014.1  26.1  26.8  22.1 99.0 99.00
2008 03 29 11 50  97  7.0  8.1  1.24  7.69  5.35  93 1014.5  26.2  26.8  21.6 99.0 99.00
2008 03 29 12 50  90  7.2  8.1  1.23  7.69  5.37  77 1015.2  26.3  26.8  21.8 99.0 99.00
2008 03 29 13 50  87  8.1  9.4  1.20  7.14  5.25  79 1015.7  26.3  26.9  21.9 99.0 99.00
2008 03 29 14 50  89  7.8  9.4  1.27  7.14  5.33  88 1016.4  26.3  26.9  21.9 99.0 99.00
2008 03 29 15 50  92  8.0  9.3  1.23  7.14  5.19  83 1016.5  26.4  27.0  21.8 99.0 99.00
2008 03 29 16 50  90  7.7  8.8  1.25  7.14  5.03  83 1016.4  26.4  27.0  21.8 99.0 99.00
2008 03 29 17 50  97  7.3  8.5  1.10  6.67  4.85  87 1015.9  26.5  27.1  21.5 99.0 99.00
2008 03 29 18 50 102  6.2  7.1  1.10  6.67  4.96  84 1015.2  26.6  27.2  21.0 99.0 99.00
2008 03 29 19 50 105  6.2  7.1  1.14  6.67  5.04  80 1014.4  26.5  27.3  21.5 99.0 99.00
2008 03 29 20 50  97  6.4  7.5  1.11  6.67  4.94  95 1013.8  26.5  27.3  21.3 99.0 99.00
2008 03 29 21 50  94  6.6  7.6  1.02  6.67  4.67  88 1013.8  26.6  27.3  21.5 99.0 99.00
2008 03 29 22 50  96  6.6  7.6  1.02  6.25  4.78  88 1014.2  26.5  27.2  21.5 99.0 99.00
2008 03 29 23 50  96  5.9  6.8  1.08  6.25  5.00  93 1014.7  26.5  27.1  21.2 99.0 99.00
2008 03 30 00 50  89  5.6  6.6  1.10  6.67  5.03  92 1015.3  26.4  27.1  21.8 99.0 99.00
2008 03 30 01 50  88  6.1  6.8  1.02  6.25  4.92  87 1015.9  26.3  27.0  21.0 99.0 99.00
2008 03 30 02 50  87  5.7  6.4  1.04  6.25  5.03  85 1016.3  26.3  27.0  21.2 99.0 99.00
2008 03 30 03 50  87  5.0  6.2  0.95  6.25  4.91  82 1016.5  26.2  26.9  21.4 99.0 99.00
