#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 04 27 05 00 106  8.3  9.7  1.34  6.25  4.41 115 1014.2  27.0  27.1  24.5 99.0 99.00
2007 04 27 06 00 116  9.2 10.7  1.30  5.56  4.12 134 1013.6  27.1  27.1  24.3 99.0 99.00
2007 04 27 07 00 118  9.0 10.5  1.28  5.56  4.14 135 1013.1  27.1  27.1  23.8 99.0 99.00
2007 04 27 08 00 121  7.8  9.4  1.43  6.25  4.47 132 1012.7  27.1  27.1  23.9 99.0 99.00
2007 04 27 09 00 119  7.8  9.0  1.36  5.26  4.45 136 1012.8  27.0  27.1  24.0 99.0 99.00
2007 04 27 10 00 115  8.2  9.6  1.36  5.56  4.41 145 1013.0  27.0  27.1  23.9 99.0 99.00
2007 04 27 11 00 110  8.5  9.8  1.35  5.88  4.33 127 1013.6  27.0  27.1  23.8 99.0 99.00
2007 04 27 12 00 116  8.9 10.3  1.44  5.26  4.34 142 1014.2  27.2  27.1  23.5 99.0 99.00
2007 04 27 13 00 119  9.0 10.8  1.37  6.25  4.38 102 1014.8  27.3  27.1  23.7 99.0 99.00
2007 04 27 14 00 115  7.5  8.8  1.40  5.56  4.50 127 1015.3  27.3  27.1  23.8 99.0 99.00
2007 04 27 15 00 122  6.1  7.0  1.51  6.25  4.84  97 1015.6  27.4  27.1  24.0 99.0 99.00
2007 04 27 16 00 113  6.9  8.0  1.34  5.88  4.75 125 1016.1  27.4  27.2  24.2 99.0 99.00
2007 04 27 17 00 101  7.7  8.6  1.24  6.25  4.35 101 1016.2  27.4  27.3  24.0 99.0 99.00
2007 04 27 18 00 100  7.7  8.6  1.26  6.67  4.47 107 1015.8  27.5  27.4  24.1 99.0 99.00
2007 04 27 20 00 107  6.9  8.0  1.13  5.56  4.16 119 1014.8  27.5  27.5  23.9 99.0 99.00
2007 04 27 22 00 107  7.3  8.6  1.14  6.25  4.22 112 1014.1  27.5  27.5  24.3 99.0 99.00
2007 04 27 23 00 104  7.4  8.4  1.13  5.88  4.25 122 1014.3  27.5  27.4  24.4 99.0 99.00
2007 04 28 00 00 107  6.6  8.0  1.09  6.25  4.17 124 1014.6  27.4  27.4  24.5 99.0 99.00
2007 04 28 01 00 103  6.0  7.0  1.12  5.88  4.33 136 1015.2  27.3  27.3  24.4 99.0 99.00
2007 04 28 02 00  98  6.7  7.8  1.07  5.56  4.30 110 1015.9  27.3  27.3  24.6 99.0 99.00
2007 04 28 03 00  98  6.9  8.0  1.10  5.88  4.17 132 1016.5  27.3  27.3  24.5 99.0 99.00
2007 04 28 04 00 106  7.0  7.8  1.05  5.56  4.20 116 1017.0  27.3  27.3  24.0 99.0 99.00
2007 04 28 05 00 100  5.8  6.8  1.03  5.56  4.19 126 1017.1  27.3  27.3  24.2 99.0 99.00
2007 04 28 06 00 101  5.5  6.4  0.94  4.76  4.11 119 1017.0  27.3  27.2  24.1 99.0 99.00
2007 04 28 07 00  96  4.9  5.6  0.87  5.56  4.18 126 1016.5  27.1  27.2  24.5 99.0 99.00
2007 04 28 08 00  93  5.0  5.6  0.84  5.26  4.22 121 1015.9  27.0  27.2  24.3 99.0 99.00
2007 04 28 09 00  78  5.6  6.3  0.81  5.56  4.07 130 1015.7  26.9  27.2  24.5 99.0 99.00
2007 04 28 10 00  76  5.9  6.7  0.88  5.56  4.32 129 1015.5  26.8  27.2  24.3 99.0 99.00
2007 04 28 11 00  71  6.6  7.5  0.78  5.88  4.09 124 1015.7  26.7  27.2  24.4 99.0 99.00
2007 04 28 12 00  70  8.4  9.4  0.85  5.56  3.92 132 1016.0  26.7  27.2  24.1 99.0 99.00
2007 04 28 13 00  65  7.3  8.6  0.88  5.88  3.61 108 1016.8  26.8  27.2  24.3 99.0 99.00
2007 04 28 14 00  78  7.2  8.5  0.96  5.88  3.51 117 1017.3  26.9  27.2  24.2 99.0 99.00
2007 04 28 15 00  81  6.7  7.6  0.93  5.56  3.70 120 1017.4  27.0  27.3  24.5 99.0 99.00
2007 04 28 16 00  89  6.2  7.1  0.95  5.88  3.75 110 1017.6  27.2  27.4  24.1 99.0 99.00
2007 04 28 17 00  93  5.9  6.7  0.84  4.76  3.69 113 1017.2  27.3  27.5  24.0 99.0 99.00
2007 04 28 18 00  92  5.3  6.2  0.90  5.56  3.83 103 1016.9  27.4  27.6  23.9 99.0 99.00
2007 04 28 19 00  87  5.2  6.0  0.86  5.88  3.68 115 1016.3  27.6  27.7  23.3 99.0 99.00
2007 04 28 20 00  83  5.0  6.0  0.82  5.26  3.62 114 1015.3  27.5  27.8  24.0 99.0 99.00
2007 04 28 21 00  65  4.6  5.2  0.77  5.56  3.82 114 1015.0  27.5  27.9  23.9 99.0 99.00
2007 04 28 22 00  66  4.4  5.2  0.78  5.56  4.03 119 1015.0  27.6  27.9  24.3 99.0 99.00
2007 04 28 23 00  59  4.5  5.3  0.75  5.00  3.92 129 1015.5  27.6  27.8  24.4 99.0 99.00
2007 04 29 00 00  50  4.8  5.2  0.75  6.25  3.95 129 1016.2  27.4  27.7  24.3 99.0 99.00
2007 04 29 01 00  51  5.2  5.8  0.75  4.76  4.01 120 1016.7  27.3  27.6  24.3 99.0 99.00
2007 04 29 02 00  48  4.5  4.9  0.75  5.00  4.23 117 1017.4  27.2  27.6  24.6 99.0 99.00
2007 04 29 03 00  48  6.0  6.7  0.77  5.56  4.13 114 1017.9  27.1  27.6  24.6 99.0 99.00
2007 04 29 04 00  47  6.6  7.4  0.76  5.26  3.90 126 1018.2  27.1  27.6  24.7 99.0 99.00
2007 04 29 05 00  47  5.8  6.7  0.74  4.76  3.54 113 1018.1  27.1  27.5  24.6 99.0 99.00
2007 04 29 06 00  41  4.9  5.8  0.76  5.00  3.62 108 1017.3  27.0  27.4  24.4 99.0 99.00
2007 04 29 07 00  42  5.6  6.4  0.75  6.67  3.74 124 1016.9  27.0  27.5  23.9 99.0 99.00
2007 04 29 08 00  49  5.5  6.3  0.75  7.14  3.70 123 1016.6  27.1  27.4  23.5 99.0 99.00
2007 04 29 09 00  59  5.3  5.8  0.74  7.69  3.73 124 1015.9  27.0  27.4  23.5 99.0 99.00
2007 04 29 10 00  81  4.3  5.0  0.72  6.67  3.72 118 1015.3  26.8  27.5  23.9 99.0 99.00
2007 04 29 11 00  56  5.4  6.3  0.64  5.26  3.87 117 1015.8  26.9  27.5  24.0 99.0 99.00
2007 04 29 12 00  52  5.2  6.1  0.68  7.69  3.98 120 1016.5  27.0  27.4  24.4 99.0 99.00
2007 04 29 13 00  49  6.3  7.1  0.64  5.88  3.74 115 1017.1  27.3  27.4  24.1 99.0 99.00
2007 04 29 14 00  53  8.1  9.6  0.70  5.26  3.54 119 1017.6  27.4  27.5  24.1 99.0 99.00
2007 04 29 15 00  63  8.5  9.7  0.84  2.86  3.13  54 1018.0  27.3  27.5  24.4 99.0 99.00
2007 04 29 16 00  62  7.8  9.4  0.92  3.33  3.21  41 1018.2  27.2  27.6  24.5 99.0 99.00
2007 04 29 17 00  59  7.6  8.5  0.95  3.70  3.27  51 1018.0  27.2  27.7  24.5 99.0 99.00
2007 04 29 18 00  58  7.6  8.8  0.97  3.70  3.41  48 1017.5  27.2  27.7  24.4 99.0 99.00
2007 04 29 19 00  63  8.0  9.3  1.06  4.17  3.40  59 1016.8  27.3  27.7  24.2 99.0 99.00
2007 04 29 20 00  62  7.6  8.7  1.06  3.85  3.47  60 1016.2  27.1  27.7  24.2 99.0 99.00
2007 04 29 21 00  60  7.1  8.3  1.04  4.35  3.27  54 1015.9  27.2  27.7  23.4 99.0 99.00
2007 04 29 22 00  61  7.0  8.0  1.01  4.00  3.41  61 1015.4  27.2  27.7  23.6 99.0 99.00
2007 04 29 23 00  60  6.9  8.1  0.94  4.55  3.51  51 1015.5  27.1  27.7  23.7 99.0 99.00
2007 04 30 00 00  60  7.0  7.9  0.90  5.00  3.48  77 1015.8  27.2  27.7  23.1 99.0 99.00
2007 04 30 01 00  63  6.2  7.1  0.96  5.00  3.55  65 1016.4  27.3  27.6  22.0 99.0 99.00
2007 04 30 02 00  54  5.6  6.4  0.86  4.35  3.64  59 1016.9  27.0  27.5  22.8 99.0 99.00
2007 04 30 03 00  60  5.7  6.8  0.81  4.35  3.69  63 1017.4  26.9  27.5  23.1 99.0 99.00
2007 04 30 04 00  63  5.7  6.7  0.75  5.00  3.66  57 1017.4  26.9  27.6  23.1 99.0 99.00
2007 04 30 05 00  65  4.5  5.3  0.74  5.00  3.80  66 1017.0  26.8  27.6  23.0 99.0 99.00
2007 04 30 06 00  50  4.2  5.1  0.73  5.00  3.73  68 1016.5  26.6  27.5  23.1 99.0 99.00
2007 04 30 07 00  43  3.5  4.1  0.67  5.26  3.80  74 1015.9  26.5  27.5  23.1 99.0 99.00
2007 04 30 08 00  40  4.4  5.8  0.67  7.14  3.85 129 1015.3  26.5  27.5  23.1 99.0 99.00
2007 04 30 09 00  32  4.9  6.0  0.62  4.76  3.80  76 1015.0  26.5  27.4  22.6 99.0 99.00
2007 04 30 10 00  25  5.1  5.9  0.63  4.35  3.80  79 1014.9  26.4  27.4  21.9 99.0 99.00
2007 04 30 11 00  38  4.8  5.9  0.55  5.26  3.45  89 1015.5  26.5  27.4  21.6 99.0 99.00
2007 04 30 12 00  50  5.8  6.8  0.60  5.00  3.65  61 1016.2  26.5  27.4  21.9 99.0 99.00
2007 04 30 13 00  51  6.2  7.2  0.66  5.00  3.65  56 1016.3  26.8  27.4  21.9 99.0 99.00
2007 04 30 14 00  54  6.1  6.8  0.68  4.76  3.61  63 1016.4  26.9  27.5  22.2 99.0 99.00
2007 04 30 15 00  59  6.1  7.3  0.73  4.76  3.65  56 1016.6  26.8  27.6  22.6 99.0 99.00
2007 04 30 16 00  58  6.2  7.7  0.71  4.55  3.55  58 1016.5  26.8  27.7  22.1 99.0 99.00
2007 04 30 17 00  58  5.8  6.6  0.76  6.67  3.57 111 1016.2  26.9  27.7  23.0 99.0 99.00
2007 04 30 18 00  60  6.4  7.7  0.80  5.00  3.40  85 1015.6  27.0  27.7  23.2 99.0 99.00
2007 04 30 19 00  58  6.8  7.9  0.86  3.23  3.42  46 1014.7  27.0  27.8  22.8 99.0 99.00
2007 04 30 20 00  58  6.9  8.2  0.83  7.14  3.41 104 1014.4  27.0  27.8  22.9 99.0 99.00
2007 04 30 21 00  56  6.3  7.4  0.89  3.45  3.46  53 1014.0  27.0  27.8  23.1 99.0 99.00
2007 04 30 22 00  58  6.5  8.0  0.94  4.55  3.63  68 1013.7  26.9  27.8  23.3 99.0 99.00
2007 04 30 23 00  56  6.7  7.6  0.92  4.55  3.61  73 1013.7  26.9  27.7  23.6 99.0 99.00
2007 05 01 00 00  57  6.0  7.1  0.97  4.76  3.65  78 1014.0  27.0  27.7  23.3 99.0 99.00
2007 05 01 01 00  59  6.0  7.0  0.97  7.14  3.90  95 1014.5  27.0  27.6  23.5 99.0 99.00
2007 05 01 02 00  67  6.5  7.3  0.93  6.67  3.63 117 1014.8  27.1  27.6  23.5 99.0 99.00
2007 05 01 03 00  77  6.3  7.1  0.90  7.69  3.67 116 1014.8  26.9  27.6  24.3 99.0 99.00
2007 05 01 04 00  96  6.3  7.2  0.92  7.14  3.79 108 1014.9  27.0  27.6  23.3 99.0 99.00
2007 05 01 05 00 104  5.9  7.0  0.85  6.67  3.71 102 1014.9  27.0  27.6  23.2 99.0 99.00
2007 05 01 06 00 113  4.9  5.7  0.83  6.25  3.95  80 1014.6  27.0  27.6  23.4 99.0 99.00
2007 05 01 07 00 108  3.4  3.8  0.80  7.69  4.00 112 1013.7  26.9  27.5  23.3 99.0 99.00
2007 05 01 08 00  99  2.1  2.5  0.80  5.88  4.09  86 1013.1  26.8  27.5  22.9 99.0 99.00
2007 05 01 09 00  48  1.3  1.7  0.81  7.69  4.42 108 1012.9  26.7  27.5  22.8 99.0 99.00
2007 05 01 10 00  62  2.8  3.5  0.76  6.67  4.36  70 1013.2  26.7  27.5  22.8 99.0 99.00
2007 05 01 11 00  79  3.3  3.9  0.79  6.67  4.59  98 1013.4  26.7  27.5  22.7 99.0 99.00
2007 05 01 12 00  76  4.3  6.2  0.75  6.67  4.61  58 1013.6  26.7  27.5  22.6 99.0 99.00
2007 05 01 13 00  67  5.2  6.1  0.71  5.56  4.53  77 1013.9  26.9  27.5  22.7 99.0 99.00
2007 05 01 14 00  65  5.7  6.9  0.71  7.14  4.14  79 1014.3  26.6  27.6  22.9 99.0 99.00
2007 05 01 15 00  67  5.9  7.0  0.76  7.69  3.87 110 1014.7  26.8  27.6  22.5 99.0 99.00
2007 05 01 16 00  76  6.1  7.5  0.79  5.88  3.85  97 1014.9  27.0  27.7  22.2 99.0 99.00
2007 05 01 17 00  87  6.3  6.9  0.78  7.14  3.70 101 1015.0  27.2  27.7  21.3 99.0 99.00
2007 05 01 18 00  90  5.8  6.7  0.82  6.25  3.81 101 1014.7  27.2  27.8  21.7 99.0 99.00
2007 05 01 19 00  87  5.4  6.2  0.76  6.25  3.59  44 1014.4  27.3  27.8  21.2 99.0 99.00
2007 05 01 20 00  90  5.0  5.8  0.79  8.33  3.84 116 1013.7  27.4  27.9  21.4 99.0 99.00
2007 05 01 21 00  89  5.1  6.3  0.80  5.88  3.95 107 1013.1  27.4  27.9  21.8 99.0 99.00
2007 05 01 22 00  99  5.1  6.2  0.82  8.33  4.13 112 1012.8  27.5  28.0  21.8 99.0 99.00
2007 05 01 23 00  97  4.6  5.8  0.81  8.33  3.93 113 1012.8  27.4  27.9  22.4 99.0 99.00
2007 05 02 00 00  98  5.1  6.1  0.74  7.69  3.92 107 1012.9  27.4  27.8  22.9 99.0 99.00
2007 05 02 01 00  96  5.8  6.5  0.75  7.69  4.11 123 1012.9  27.4  27.8  23.3 99.0 99.00
2007 05 02 02 00  97  4.9  5.8  0.79  8.33  3.93 118 1013.4  27.3  27.7  23.4 99.0 99.00
2007 05 02 03 00  99  6.4  7.2  0.70  4.76  3.81 111 1013.6  27.5  27.7  23.4 99.0 99.00
2007 05 02 04 00 106  7.3  8.1  0.78  4.76  3.59 107 1013.6  27.4  27.7  23.4 99.0 99.00
2007 05 02 05 00 103  6.4  7.2  0.76  7.69  3.63 119 1013.6  27.3  27.7  23.5 99.0 99.00
2007 05 02 06 00 110  6.3  7.3  0.85  6.67  3.77 116 1013.2  27.3  27.6  23.6 99.0 99.00
2007 05 02 07 00 103  6.7  7.5  0.86  7.69  3.80 129 1012.6  27.3  27.6  23.4 99.0 99.00
2007 05 02 08 00 118  5.9  6.7  0.87  7.69  3.70 124 1012.3  27.3  27.6  23.3 99.0 99.00
2007 05 02 09 00 111  5.9  6.9  0.89  7.69  3.77 113 1012.1  27.2  27.6  23.8 99.0 99.00
2007 05 02 10 00 112  6.0  6.9  0.90  4.76  3.93 110 1012.1  27.2  27.6  23.8 99.0 99.00
2007 05 02 11 00 124  5.2  5.9  0.88  4.76  3.84  98 1012.1  27.1  27.6  23.9 99.0 99.00
2007 05 02 12 00 118  4.8  5.7  0.85  5.00  3.95  87 1012.5  27.2  27.6  23.6 99.0 99.00
2007 05 02 13 00 112  5.3  6.4  0.87  5.56  4.06  85 1012.9  27.3  27.6  23.8 99.0 99.00
2007 05 02 14 00 105  4.8  5.3  0.80  5.88  3.99  93 1013.7  27.3  27.6  23.6 99.0 99.00
2007 05 02 15 00 105  5.1  5.8  0.72  6.67  4.04  91 1014.0  27.4  27.6  24.1 99.0 99.00
2007 05 02 16 00 112  4.7  5.3  0.71  6.25  4.13  95 1013.9  27.5  27.7  24.3 99.0 99.00
2007 05 02 17 00 112  5.9  6.6  0.68  6.25  4.02  89 1013.6  27.5  27.8  23.7 99.0 99.00
2007 05 02 18 00 114  5.4  6.0  0.72  7.69  3.96 121 1013.2  27.6  27.9  23.7 99.0 99.00
2007 05 02 19 00 105  4.6  5.9  0.64  5.88  3.79 101 1012.6  27.7  28.0  24.1 99.0 99.00
2007 05 02 20 00 101  6.1  7.0  0.66  6.25  3.66  99 1012.1  27.7  27.9  23.9 99.0 99.00
2007 05 02 21 00 102  6.1  7.1  0.71  5.88  3.71  87 1011.5  27.7  27.9  23.8 99.0 99.00
2007 05 02 22 00 100  6.4  7.2  0.72  7.14  3.68 122 1011.1  27.7  27.9  23.7 99.0 99.00
2007 05 02 23 00 100  6.7  7.9  0.75  5.88  3.84  86 1011.5  27.7  27.9  24.0 99.0 99.00
2007 05 03 00 00  99  6.3  7.5  0.74  7.14  3.73 121 1011.9  27.6  27.8  24.0 99.0 99.00
2007 05 03 01 00 108  6.3  7.4  0.77  5.26  3.63  92 1012.5  27.6  27.8  23.6 99.0 99.00
2007 05 03 02 00 106  6.6  7.7  0.76  4.00  3.70 101 1012.9  27.6  27.7  23.7 99.0 99.00
2007 05 03 03 00 108  7.1  8.2  0.74  4.17  3.57 100 1013.2  27.5  27.6  23.9 99.0 99.00
2007 05 03 04 00 111  7.2  8.2  0.81  4.00  3.71  90 1013.5  27.5  27.6  24.0 99.0 99.00
2007 05 03 05 00 111  6.5  7.6  0.80  4.17  3.73  82 1013.1  27.4  27.6  24.0 99.0 99.00
2007 05 03 06 00 110  6.5  7.4  0.80  4.00  3.72  99 1012.6  27.4  27.6  24.2 99.0 99.00
2007 05 03 07 00 112  7.1  8.0  0.81  3.70  3.69 111 1012.0  27.4  27.5  24.0 99.0 99.00
2007 05 03 08 00 107  6.9  7.9  0.77  4.55  3.64 106 1011.4  27.3  27.5  23.9 99.0 99.00
2007 05 03 09 00 112  7.6  8.8  0.78  4.00  3.67 105 1011.1  27.3  27.5  23.8 99.0 99.00
2007 05 03 10 00 116  7.4  8.5  0.78  4.35  3.76 104 1011.0  27.3  27.5  24.1 99.0 99.00
2007 05 03 11 00 118  7.6  8.7  0.85  4.35  3.72 122 1011.7  27.5  27.6  23.8 99.0 99.00
2007 05 03 12 00 115  7.0  7.9  0.84  4.55  3.76 119 1012.4  27.6  27.7  23.7 99.0 99.00
2007 05 03 13 00 119  7.4  8.6  0.86  4.55  3.81 105 1012.9  27.7  27.7  23.8 99.0 99.00
2007 05 03 14 00 123  7.2  8.0  0.90  4.76  3.84 117 1013.1  27.7  27.8  24.0 99.0 99.00
2007 05 03 15 00 127  7.6  8.8  0.81  4.35  3.72 104 1013.7  27.8  27.9  24.2 99.0 99.00
2007 05 03 16 00 122  7.2  8.3  0.93  4.76  4.04 124 1013.9  27.9  27.9  24.4 99.0 99.00
2007 05 03 17 00 123  6.9  7.9  0.89  4.35  3.98 127 1013.6  27.9  28.0  24.4 99.0 99.00
2007 05 03 18 00 116  7.6  8.6  0.93  4.55  3.99 130 1013.0  27.9  28.1  24.5 99.0 99.00
2007 05 03 19 00 115  7.0  8.3  0.96  4.55  4.04 122 1012.6  28.0  28.2  24.4 99.0 99.00
2007 05 03 20 00 120  7.0  7.9  0.92  4.55  4.11 136 1012.0  28.0  28.2  24.0 99.0 99.00
2007 05 03 21 00 120  6.6  7.9  0.93  5.00  4.11 131 1011.7  28.1  28.3  24.4 99.0 99.00
2007 05 03 22 00 113  6.2  7.2  0.92  5.00  4.15 123 1011.4  28.1  28.3  24.6 99.0 99.00
2007 05 03 23 00 110  7.4  8.6  0.94  5.00  4.22 132 1011.5  28.1  28.2  24.7 99.0 99.00
2007 05 04 00 00 111  7.4  8.7  1.01  5.56  4.35 129 1011.8  28.0  28.2  24.5 99.0 99.00
2007 05 04 01 00 113  7.1  8.1  1.06  5.00  4.45 139 1012.2  27.9  28.1  24.1 99.0 99.00
2007 05 04 02 00 107  8.1  9.3  1.10  4.76  4.42 111 1012.8  28.0  28.1  24.1 99.0 99.00
2007 05 04 03 00 109  8.5  9.6  1.07  5.26  4.27 122 1013.4  27.9  27.9  23.9 99.0 99.00
2007 05 04 04 00 104  8.0  9.3  1.11  5.00  4.24 114 1013.7  27.8  27.7  24.5 99.0 99.00
2007 05 04 05 00 108  8.0  9.1  1.22  5.56  4.36 117 1013.4  27.7  27.8  24.4 99.0 99.00
2007 05 04 06 00 107  8.8 10.1  1.19  5.00  4.32 111 1013.2  27.7  27.7  24.3 99.0 99.00
2007 05 04 07 00 116  7.9  8.8  1.20  5.26  4.36 115 1012.7  27.6  27.6  23.6 99.0 99.00
2007 05 04 08 00 112  7.8  9.3  1.14  5.00  4.24 113 1012.0  27.5  27.6  23.9 99.0 99.00
2007 05 04 09 00 114  7.5  8.4  1.11  5.00  4.41 107 1011.5  27.5  27.6  23.8 99.0 99.00
2007 05 04 10 00 112  6.4  7.3  1.05  4.76  4.22  94 1011.5  27.4  27.6  23.8 99.0 99.00
2007 05 04 11 00 113  6.3  7.1  1.08  5.00  4.39 116 1011.6  27.4  27.6  24.0 99.0 99.00
2007 05 04 12 00 107  6.1  7.2  0.98  5.00  4.10 113 1012.3  27.4  27.6  24.5 99.0 99.00
2007 05 04 13 00 106  6.1  7.1  0.99  5.00  4.09 107 1012.9  27.6  27.6  24.4 99.0 99.00
2007 05 04 14 00 112  6.9  7.9  0.95  4.76  4.08 113 1013.4  27.6  27.7  24.3 99.0 99.00
2007 05 04 15 00 115  6.7  7.8  0.90  4.76  3.88 119 1013.5  27.8  27.7  24.0 99.0 99.00
2007 05 04 16 00 119  6.4  7.5  0.90  5.00  3.92 119 1013.7  27.8  27.8  24.0 99.0 99.00
2007 05 04 17 00 114  7.1  8.4  0.86  4.35  3.93  99 1013.2  27.8  27.9  24.5 99.0 99.00
2007 05 04 18 00 114  6.6  8.2  0.93  4.35  3.82 120 1012.7  27.8  28.0  24.9 99.0 99.00
2007 05 04 19 00 117  6.6  7.7  0.87  4.76  3.85 115 1012.3  28.0  28.1  24.5 99.0 99.00
2007 05 04 20 00 114  6.0  7.7  0.84  4.76  3.90 110 1011.8  28.1  28.1  24.7 99.0 99.00
2007 05 04 21 00 108  6.6  7.7  0.93  4.76  3.92 122 1011.4  28.1  28.2  24.5 99.0 99.00
2007 05 04 22 00 110  6.4  7.4  0.94  5.26  3.98 123 1011.3  28.1  28.3  24.7 99.0 99.00
2007 05 04 23 00 104  6.9  8.2  0.96  5.26  3.96 113 1011.5  28.0  28.2  24.5 99.0 99.00
2007 05 05 00 00 101  7.9  9.0  0.93  4.55  3.94 121 1011.6  27.9  28.2  24.1 99.0 99.00
2007 05 05 01 00 108  7.5  8.7  0.99  4.76  3.96 117 1012.0  27.9  28.1  23.9 99.0 99.00
2007 05 05 02 00 106  7.2  8.3  1.06  5.26  4.13 130 1012.7  27.9  28.1  23.8 99.0 99.00
2007 05 05 03 00 106  7.9  9.4  1.03  7.69  4.05 121 1013.2  28.0  28.1  24.2 99.0 99.00
2007 05 05 04 00 101  8.1  9.4  1.06  5.00  4.02 125 1013.4  27.8  28.0  24.1 99.0 99.00
2007 05 05 05 00 100  7.4  8.7  1.09  4.76  3.98 131 1013.4  27.8  28.0  24.2 99.0 99.00
2007 05 05 06 00  94  7.5  8.5  1.05  5.00  3.99 119 1012.7  27.6  28.0  24.4 99.0 99.00
2007 05 05 07 00  96  7.4  8.7  1.07  4.55  4.04 113 1012.2  27.6  28.0  23.9 99.0 99.00
2007 05 05 08 00 102  6.6  8.0  1.12  5.26  4.26 128 1011.6  27.5  28.0  24.2 99.0 99.00
2007 05 05 09 00 100  6.9  7.7  1.04  5.00  4.24 125 1011.4  27.5  28.0  24.1 99.0 99.00
2007 05 05 10 00 111  6.1  7.1  1.03  5.56  4.31 116 1011.2  27.5  28.0  23.7 99.0 99.00
2007 05 05 11 00 107  6.7  8.1  1.05  5.00  4.22 129 1011.4  27.4  28.0  23.7 99.0 99.00
2007 05 05 12 00 113  5.6  6.5  1.03  5.26  4.29 122 1011.8  27.5  28.0  24.1 99.0 99.00
2007 05 05 13 00 112  6.0  7.0  1.00  4.76  4.29 122 1012.3  27.6  28.0  23.6 99.0 99.00
2007 05 05 14 00 109  5.8  6.7  0.97  4.55  4.28 130 1012.8  27.7  28.0  23.6 99.0 99.00
2007 05 05 15 00 115  6.6  8.1  0.95  5.00  4.37 113 1012.9  27.7  28.1  24.0 99.0 99.00
2007 05 05 16 00 122  7.6  8.7  0.98  7.69  4.05 109 1012.6  27.8  28.2  23.0 99.0 99.00
2007 05 05 17 00 113  6.5  7.5  1.02  4.55  4.14 124 1012.7  27.8  28.2  24.1 99.0 99.00
2007 05 05 18 00 112  7.0  8.1  1.03  4.55  4.13 121 1012.5  27.9  28.3  23.8 99.0 99.00
2007 05 05 19 00 108  6.8  7.6  1.01  4.55  4.19 121 1011.9  27.9  28.3  23.7 99.0 99.00
2007 05 05 20 00 113  6.8  7.8  0.99  8.33  4.21 117 1011.6  28.0  28.4  23.7 99.0 99.00
2007 05 05 21 00 105  6.9  7.8  1.04  8.33  4.31 113 1011.2  28.0  28.4  24.2 99.0 99.00
2007 05 05 22 00 105  7.5  8.9  0.97  5.00  4.27 127 1010.8  28.0  28.3  24.0 99.0 99.00
2007 05 05 23 00 111  6.9  8.1  1.03  4.76  4.25 127 1010.9  28.1  28.3  23.7 99.0 99.00
2007 05 06 00 00 110  7.8  9.2  1.07  5.26  4.37 133 1011.2  27.9  28.2  23.7 99.0 99.00
2007 05 06 01 00 108  7.6  8.9  1.06  5.26  4.24 123 1011.3  27.9  28.2  23.2 99.0 99.00
2007 05 06 02 00 108  7.7  8.6  1.06  5.00  4.30 123 1011.9  27.8  28.1  23.5 99.0 99.00
2007 05 06 03 00 111  7.2  8.4  1.05  4.76  4.40 118 1012.7  27.8  28.1  23.8 99.0 99.00
2007 05 06 04 00 106  7.2  8.2  1.01  5.00  4.37 115 1013.1  27.8  28.1  24.0 99.0 99.00
2007 05 06 05 00 108  7.4  8.9  1.08  4.76  4.25 121 1013.1  27.7  28.1  24.0 99.0 99.00
2007 05 06 06 00 110  7.3  8.5  1.16  4.76  4.29 122 1012.9  27.7  28.0  23.7 99.0 99.00
2007 05 06 07 00 109  6.5  7.7  1.14  5.00  4.23 120 1012.0  27.6  28.0  23.6 99.0 99.00
2007 05 06 08 00 109  6.2  7.4  1.07  5.56  4.41 133 1011.3  27.4  28.0  24.0 99.0 99.00
2007 05 06 09 00  98  6.2  7.4  1.09  5.00  4.36 126 1010.6  27.4  28.0  23.7 99.0 99.00
2007 05 06 10 00  97  5.4  6.2  1.02  4.76  4.39 125 1011.2  27.3  28.0  23.6 99.0 99.00
2007 05 06 11 00  97  5.8  6.7  1.03  5.56  4.33 133 1011.2  27.3  28.0  23.5 99.0 99.00
2007 05 06 12 00  94  6.3  7.2  0.91  5.00  4.28 133 1011.7  27.3  28.0  23.4 99.0 99.00
2007 05 06 13 00  87  6.1  7.0  0.99  5.56  4.27 116 1012.3  27.3  28.0  23.4 99.0 99.00
2007 05 06 14 00  82  6.6  7.7  0.96  5.26  4.21 129 1012.7  27.5  28.0  23.0 99.0 99.00
2007 05 06 15 00  87  7.0  8.6  0.94  5.26  4.21 128 1013.1  27.5  28.1  23.2 99.0 99.00
2007 05 06 16 00  91  6.4  7.5  0.96  5.56  4.19 124 1013.4  27.8  28.1  22.9 99.0 99.00
2007 05 06 17 00  91  6.6  8.0  0.93  5.56  4.03 115 1013.2  27.9  28.2  23.1 99.0 99.00
2007 05 06 18 00 100  6.2  7.3  0.97  5.00  4.10 127 1012.9  27.9  28.3  22.9 99.0 99.00
2007 05 06 19 00  91  5.6  6.5  0.93  5.26  4.10 124 1012.5  27.9  28.3  23.1 99.0 99.00
2007 05 06 20 00  93  5.8  6.7  0.93  4.76  4.20 114 1012.0  28.0  28.4  22.9 99.0 99.00
2007 05 06 21 00  87  5.8  6.8  0.90  5.26  4.21 122 1011.6  28.1  28.4  22.9 99.0 99.00
